Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
1,Giannis Antetokounmpo,30,MIL,PF,19,19,34.8,12.7,20.7,.616,0.2,0.7,.214,12.6,19.9,.631,.620,6.9,11.4,.611,2.2,9.5,11.6,6.6,0.5,1.3,3.5,2.6,32.6,,antetgi01
2,LaMelo Ball,23,CHO,PG,18,18,34.1,10.7,24.9,.430,4.7,13.1,.356,6.1,11.8,.512,.523,4.9,5.8,.848,0.9,4.4,5.4,6.9,1.1,0.2,4.5,4.1,31.1,,ballla01
3,Nikola Jokić,29,DEN,C,16,16,37.6,11.3,20.1,.564,2.3,4.3,.522,9.1,15.8,.575,.620,5.3,6.4,.816,4.0,9.0,13.0,10.4,1.7,0.9,3.8,1.8,30.1,,jokicni01
4,Shai Gilgeous-Alexander,26,OKC,SG,21,21,34.3,10.4,20.6,.507,2.1,6.1,.344,8.3,14.5,.576,.558,6.8,8.0,.856,1.0,4.5,5.5,6.5,1.8,1.0,2.7,2.0,29.8,,gilgesh01
5,Luka Dončić,25,DAL,PG,16,16,36.9,10.3,22.7,.452,3.4,9.9,.342,6.9,12.8,.537,.526,5.3,7.0,.750,0.7,7.2,7.9,7.8,1.8,0.4,3.3,2.8,29.1,,doncilu01
6,Paolo Banchero,22,ORL,PF,5,5,36.4,9.6,19.4,.495,2.2,6.4,.344,7.4,13.0,.569,.552,7.6,11.8,.644,2.4,6.4,8.8,5.6,0.6,0.8,2.2,2.6,29.0,,banchpa01
7,Jayson Tatum,26,BOS,PF,21,21,36.4,9.1,20.1,.454,4.0,10.6,.374,5.2,9.6,.542,.552,6.2,7.7,.802,0.5,8.1,8.6,5.6,1.3,0.6,3.0,2.4,28.4,,tatumja01
8,De'Aaron Fox,27,SAC,PG,22,22,37.7,10.0,20.2,.492,2.2,6.3,.355,7.7,14.0,.554,.547,5.1,6.3,.806,1.1,4.0,5.0,6.0,1.7,0.2,3.6,2.6,27.2,,foxde01
9,Anthony Davis,31,LAL,C,21,21,35.2,9.6,18.1,.530,0.7,2.0,.349,8.9,16.1,.553,.550,6.9,8.9,.780,2.5,8.8,11.3,3.4,1.2,1.9,1.9,2.0,26.9,,davisan02
10,Anthony Edwards,23,MIN,SG,21,21,36.4,9.0,20.4,.443,4.5,10.6,.423,4.6,9.9,.464,.552,3.6,4.5,.800,0.7,4.8,5.5,3.7,1.4,0.6,3.0,2.0,26.2,,edwaran01
11,Damian Lillard,34,MIL,PG,18,18,35.8,8.0,17.7,.451,3.5,9.3,.377,4.5,8.4,.533,.550,6.4,7.0,.921,0.6,3.9,4.4,7.5,0.9,0.2,2.9,1.8,25.9,,lillada01
12,Kevin Durant,36,PHO,PF,13,13,35.7,9.2,17.2,.536,2.7,6.0,.449,6.5,11.2,.582,.614,4.6,5.8,.800,0.2,6.5,6.7,3.1,0.5,1.5,3.3,1.7,25.8,,duranke01
13,Jaylen Brown,28,BOS,SF,17,17,36.3,8.5,19.8,.432,2.6,7.8,.333,5.9,12.0,.495,.497,5.5,7.2,.764,1.5,4.8,6.4,4.6,1.2,0.4,2.5,2.6,25.2,,brownja02
14,Jalen Brunson,28,NYK,PG,21,21,34.1,8.7,17.8,.488,2.5,6.0,.409,6.2,11.7,.528,.558,5.4,6.3,.850,0.5,2.4,2.9,7.7,0.6,0.0,2.3,2.5,25.2,,brunsja01
15,Karl-Anthony Towns,29,NYK,C,20,20,33.5,9.0,17.1,.528,2.4,5.2,.452,6.7,11.9,.561,.597,4.8,5.5,.864,2.9,10.2,13.1,3.1,0.8,0.9,2.3,3.3,25.1,,townska01
16,Devin Booker,28,PHO,SG,20,20,36.9,8.1,18.2,.445,2.7,7.8,.348,5.4,10.5,.517,.519,6.1,6.8,.896,1.2,2.7,3.8,6.6,1.1,0.5,2.3,2.3,25.0,,bookede01
17,Tyrese Maxey,24,PHI,PG,14,14,36.4,8.8,21.5,.409,2.9,9.4,.305,5.9,12.1,.488,.475,4.4,5.1,.861,0.2,3.0,3.2,4.8,2.0,0.4,1.9,2.5,24.9,,maxeyty01
18,Cam Thomas,23,BRK,SG,17,17,33.4,8.1,17.5,.461,2.9,7.4,.389,5.2,10.1,.515,.544,5.7,6.6,.866,0.4,2.9,3.2,3.4,0.7,0.1,2.8,2.0,24.7,,thomaca02
19,Donovan Mitchell,28,CLE,SG,21,21,31.7,8.7,19.0,.455,3.7,9.2,.402,5.0,9.8,.505,.553,3.3,4.0,.812,0.6,4.3,4.9,4.1,1.6,0.3,2.0,2.3,24.3,,mitchdo01
20,Franz Wagner,23,ORL,SF,24,24,33.0,8.8,18.8,.467,2.0,6.1,.327,6.8,12.6,.535,.520,4.7,5.3,.875,1.0,4.7,5.6,5.7,1.8,0.5,2.4,2.3,24.2,,wagnefr01
21,Tyler Herro,25,MIA,SG,20,20,34.7,8.3,17.7,.467,4.3,10.3,.420,4.0,7.4,.534,.589,3.3,3.9,.857,0.3,5.0,5.2,4.9,0.8,0.1,2.5,1.7,24.1,,herroty01
22,Kyrie Irving,32,DAL,SG,20,20,35.5,9.0,18.2,.493,3.1,6.8,.452,5.9,11.4,.518,.577,3.1,3.5,.886,1.3,3.7,4.9,5.4,1.2,0.2,2.2,2.4,24.1,,irvinky01
23,RJ Barrett,24,TOR,SG,19,19,34.6,8.7,18.8,.462,2.1,5.8,.355,6.6,13.0,.510,.517,4.5,6.5,.699,0.9,5.5,6.5,6.2,0.8,0.3,3.5,2.5,23.9,,barrerj01
24,Norman Powell,31,LAC,SG,17,17,32.4,8.3,16.4,.505,4.0,7.9,.507,4.3,8.5,.503,.627,3.4,4.0,.838,0.3,2.6,2.9,2.4,1.1,0.2,2.1,1.8,23.9,,powelno01
25,Cade Cunningham,23,DET,PG,20,20,35.9,9.0,19.8,.452,2.4,6.4,.378,6.6,13.5,.487,.513,3.4,4.3,.779,1.1,6.1,7.2,9.1,0.9,0.8,4.8,2.7,23.7,,cunnica01
26,Victor Wembanyama,21,SAS,C,18,18,32.5,8.7,18.2,.476,3.1,9.2,.337,5.6,9.0,.617,.561,3.1,3.6,.859,2.1,8.3,10.4,3.8,1.3,3.4,3.6,2.2,23.5,,wembavi01
27,Brandon Ingram,27,NOP,SF,16,16,33.7,9.0,19.4,.465,2.4,6.7,.364,6.6,12.7,.517,.527,2.4,2.9,.830,1.0,4.8,5.8,5.4,0.8,0.6,3.9,2.6,22.9,,ingrabr01
28,Zion Williamson,24,NOP,PF,6,6,31.0,7.8,17.3,.452,0.3,1.0,.333,7.5,16.3,.459,.462,6.7,10.0,.667,2.7,5.3,8.0,5.3,0.7,1.2,3.7,3.0,22.7,,willizi01
29,Stephen Curry,36,GSW,PG,16,16,30.2,7.5,16.4,.456,4.2,10.0,.419,3.3,6.4,.515,.584,3.4,3.6,.947,0.5,5.1,5.6,6.6,1.4,0.5,3.4,1.2,22.6,,curryst01
30,DeMar DeRozan,35,SAC,SF,17,17,36.2,8.5,16.9,.502,0.6,2.2,.270,7.9,14.7,.536,.519,5.0,6.1,.825,0.5,3.7,4.2,4.4,1.5,0.6,1.8,1.5,22.5,,derozde01
31,LeBron James,40,LAL,SF,22,22,34.7,8.5,17.3,.491,1.9,5.5,.342,6.6,11.9,.559,.545,3.4,4.5,.758,1.0,7.0,7.9,9.0,0.6,0.5,4.1,1.1,22.3,,jamesle01
32,Jaren Jackson Jr.,25,MEM,C,20,20,28.5,7.9,15.4,.511,1.8,5.4,.336,6.1,10.0,.605,.570,4.6,5.5,.827,1.4,4.6,6.0,1.3,1.4,1.8,2.2,3.3,22.1,,jacksja02
33,Scottie Barnes,23,TOR,PF,11,11,34.0,8.0,17.2,.466,1.6,5.6,.290,6.4,11.5,.551,.513,4.4,6.1,.716,2.2,6.3,8.5,7.2,1.4,0.6,3.7,2.1,22.0,,barnesc01
34,Ja Morant,25,MEM,PG,12,12,27.7,7.4,15.8,.468,1.3,4.3,.294,6.2,11.6,.532,.508,5.9,7.0,.845,0.4,3.7,4.1,8.6,1.0,0.3,3.9,1.6,22.0,,moranja01
35,Zach LaVine,29,CHI,SF,19,19,33.4,7.9,15.6,.510,3.2,7.4,.429,4.8,8.2,.583,.611,2.7,3.3,.825,0.2,4.1,4.3,4.1,0.8,0.3,2.6,1.7,21.8,,lavinza01
36,Jalen Williams,23,OKC,SG,21,21,31.8,8.6,16.7,.513,2.0,5.2,.385,6.6,11.5,.570,.573,2.7,3.3,.800,0.9,5.1,6.0,5.2,2.1,0.9,2.1,2.8,21.8,,willija06
37,James Harden,35,LAC,PG,24,24,33.9,6.2,16.3,.379,2.8,8.4,.338,3.3,7.9,.421,.465,6.5,7.2,.896,0.6,6.2,6.8,8.5,1.6,0.7,4.4,2.0,21.6,,hardeja01
38,Brandon Miller,22,CHO,SF,17,17,34.4,7.5,18.7,.403,4.0,10.9,.368,3.5,7.8,.451,.509,2.4,2.6,.889,1.0,4.2,5.2,3.5,1.4,0.8,2.8,2.6,21.4,,millebr02
39,CJ McCollum,33,NOP,PG,9,9,32.6,8.2,18.4,.446,2.9,8.4,.342,5.3,10.0,.533,.524,1.7,2.7,.625,0.8,3.0,3.8,3.1,1.3,0.4,1.6,2.0,21.0,,mccolcj01
40,Kristaps Porziņģis,29,BOS,C,4,4,27.3,7.0,14.3,.491,2.3,6.3,.360,4.8,8.0,.594,.570,4.8,5.8,.826,1.5,6.3,7.8,1.8,1.0,1.0,0.8,2.0,21.0,,porzikr01
41,Julius Randle,30,MIN,PF,21,21,33.4,7.2,14.5,.500,1.7,4.8,.356,5.5,9.7,.571,.559,4.8,5.9,.813,1.7,5.0,6.7,4.0,0.8,0.0,2.7,2.6,21.0,,randlju01
42,Domantas Sabonis,28,SAC,C,20,20,36.4,8.1,12.9,.624,1.1,2.6,.412,7.0,10.4,.676,.665,3.9,4.8,.802,3.2,9.4,12.6,6.3,0.8,0.5,3.5,3.8,21.0,,sabondo01
43,Nikola Vučević,34,CHI,C,22,22,31.8,8.4,14.4,.582,2.2,4.7,.476,6.1,9.7,.634,.660,2.0,2.3,.843,2.0,8.0,10.0,3.2,0.7,0.9,1.8,2.4,20.9,,vucevni01
44,Trae Young,26,ATL,PG,22,22,35.7,6.3,16.5,.384,2.5,8.3,.306,3.8,8.1,.464,.461,5.5,6.2,.891,0.6,3.2,3.9,12.0,1.2,0.1,4.7,2.2,20.7,,youngtr01
45,Jordan Poole,25,WAS,SG,17,17,29.7,6.8,15.4,.444,3.1,7.4,.416,3.8,8.0,.471,.544,3.8,4.4,.867,0.2,1.9,2.2,4.8,1.8,0.5,3.5,3.4,20.5,,poolejo01
46,Darius Garland,25,CLE,PG,21,21,30.0,7.3,14.8,.494,3.0,6.7,.450,4.3,8.1,.529,.595,2.8,2.9,.951,0.5,1.9,2.4,6.7,1.1,0.2,2.3,2.6,20.3,,garlada01
47,Jalen Johnson,23,ATL,SF,22,22,36.4,8.0,15.8,.509,1.6,4.5,.360,6.4,11.3,.569,.560,2.4,3.2,.757,1.7,8.2,9.9,5.5,1.4,1.1,3.2,2.0,20.1,,johnsja05
48,Pascal Siakam,30,IND,PF,23,23,34.3,7.8,14.7,.531,1.8,4.3,.410,6.0,10.3,.582,.592,2.8,3.6,.780,1.8,4.6,6.3,3.7,0.9,0.3,1.5,3.0,20.1,,siakapa01
49,Joel Embiid,30,PHI,C,4,4,31.3,5.5,14.5,.379,0.8,4.5,.167,4.8,10.0,.475,.405,8.0,8.0,1.000,1.3,6.3,7.5,3.5,0.5,1.0,3.3,2.8,19.8,,embiijo01
50,Jalen Green,22,HOU,SG,22,22,32.3,6.5,16.1,.403,2.6,7.8,.331,3.9,8.3,.470,.483,3.7,4.3,.862,0.5,4.2,4.8,2.7,1.0,0.3,2.6,1.8,19.3,,greenja05
51,Lauri Markkanen,27,UTA,PF,17,17,32.2,6.1,13.4,.452,2.6,6.9,.385,3.4,6.5,.523,.550,4.5,5.2,.854,1.6,4.9,6.5,2.2,0.7,0.1,1.3,1.7,19.2,,markkla01
52,Alperen Sengun,22,HOU,C,22,22,30.8,7.3,15.5,.474,0.4,1.5,.273,6.9,14.0,.495,.487,4.0,5.2,.763,3.5,7.2,10.7,5.3,1.1,1.2,2.1,2.7,19.0,,sengual01
53,Jimmy Butler,35,MIA,PF,15,15,31.7,6.1,11.2,.548,0.5,1.5,.364,5.6,9.7,.575,.571,5.9,7.6,.781,2.5,2.9,5.4,4.8,1.3,0.3,1.4,1.3,18.7,,butleji01
54,De'Andre Hunter,27,ATL,SF,12,2,27.5,6.1,12.6,.483,2.4,5.9,.408,3.7,6.7,.550,.579,4.1,4.5,.907,0.6,3.6,4.2,1.3,0.8,0.2,1.3,2.6,18.7,,huntede01
55,Michael Porter Jr.,26,DEN,SF,19,19,35.5,7.4,14.5,.507,2.5,6.2,.407,4.8,8.3,.582,.594,1.5,2.3,.651,1.6,5.6,7.2,2.7,0.8,0.3,1.2,2.4,18.7,,portemi01
56,Cameron Johnson,28,BRK,PF,22,22,32.6,6.1,12.7,.484,3.3,7.6,.431,2.9,5.1,.563,.613,2.9,3.2,.901,0.7,3.6,4.3,2.9,0.9,0.5,0.9,1.9,18.5,,johnsca02
57,Coby White,24,CHI,SG,21,21,32.5,6.0,13.9,.435,3.3,8.7,.379,2.8,5.2,.527,.553,2.9,3.3,.871,0.3,3.4,3.7,4.5,1.1,0.2,2.5,2.4,18.3,,whiteco01
58,Gradey Dick,21,TOR,SG,17,17,32.9,6.1,14.5,.417,2.4,6.9,.342,3.7,7.6,.485,.498,3.6,4.0,.912,0.6,2.4,3.1,2.2,0.9,0.3,1.8,2.2,18.1,,dickgr01
59,Derrick White,30,BOS,SG,21,21,34.3,6.3,13.5,.466,3.8,9.3,.410,2.5,4.2,.591,.608,1.8,2.1,.841,1.2,3.5,4.8,4.9,0.8,1.0,1.4,2.5,18.1,,whitede01
60,Bennedict Mathurin,22,IND,SG,23,18,32.6,5.9,12.4,.476,1.6,4.0,.402,4.3,8.4,.510,.540,4.6,5.4,.847,1.3,5.2,6.5,1.8,0.7,0.3,2.1,2.5,18.0,,mathube01
61,Dennis Schröder,31,BRK,PG,21,21,33.9,6.1,14.1,.432,2.4,6.5,.375,3.7,7.6,.481,.519,3.2,3.6,.895,0.2,2.8,3.0,6.3,1.2,0.2,2.5,2.4,17.9,,schrode01
62,Devin Vassell,24,SAS,SG,7,0,23.3,6.4,12.1,.529,3.0,6.1,.488,3.4,6.0,.571,.653,2.0,2.0,1.000,0.3,1.1,1.4,2.7,0.9,0.4,1.9,2.3,17.9,,vassede01
63,John Collins,27,UTA,PF,20,11,29.2,6.8,12.7,.534,1.2,3.0,.400,5.6,9.7,.575,.581,3.1,3.4,.912,2.5,6.2,8.7,2.5,1.2,0.8,2.6,3.0,17.8,,collijo01
64,Evan Mobley,23,CLE,PF,21,21,31.3,6.9,12.6,.543,0.6,2.0,.317,6.2,10.7,.585,.568,3.4,4.2,.818,2.2,7.1,9.3,2.8,1.0,1.6,2.2,2.1,17.8,,mobleev01
65,Shaedon Sharpe,21,POR,SG,14,12,30.5,6.4,14.4,.441,1.8,6.1,.294,4.6,8.4,.547,.502,3.3,4.1,.807,0.8,2.4,3.2,2.2,0.9,0.2,2.1,1.7,17.8,,sharpsh01
66,Jaden Ivey,22,DET,SG,23,23,30.6,6.3,14.0,.449,1.9,4.9,.381,4.4,9.0,.486,.516,3.3,4.4,.735,1.3,2.9,4.2,4.3,1.0,0.4,3.0,2.5,17.7,,iveyja01
67,Jamal Murray,27,DEN,PG,16,16,35.7,6.3,15.1,.419,2.0,6.0,.333,4.3,9.1,.476,.485,3.1,3.8,.803,0.5,3.5,4.0,6.3,1.4,0.6,1.9,1.8,17.7,,murraja01
68,Tyrese Haliburton,24,IND,PG,23,23,35.2,6.0,14.3,.415,2.9,8.6,.333,3.1,5.7,.538,.515,2.8,3.3,.855,0.8,2.6,3.4,8.4,1.3,0.5,2.0,1.7,17.6,,halibty01
69,Bradley Beal,31,PHO,SG,12,12,33.2,6.6,13.3,.497,2.3,5.9,.394,4.3,7.3,.580,.585,2.0,2.5,.800,0.5,3.7,4.2,3.3,1.2,0.8,1.7,2.6,17.5,,bealbr01
70,OG Anunoby,27,NYK,PF,21,21,36.3,6.5,13.2,.491,2.2,5.9,.379,4.2,7.3,.582,.576,2.2,2.6,.836,1.1,4.0,5.0,2.0,1.3,1.0,1.2,2.6,17.4,,anunoog01
71,Trey Murphy III,24,NOP,SF,9,9,32.6,6.0,15.4,.388,2.6,8.3,.307,3.4,7.1,.484,.471,2.8,3.3,.833,0.9,4.0,4.9,2.3,0.9,0.7,1.4,2.1,17.3,,murphtr02
72,Andrew Wiggins,29,GSW,SF,18,18,28.8,5.8,12.7,.459,2.2,5.3,.417,3.6,7.4,.489,.546,3.3,4.2,.776,1.7,2.6,4.3,2.4,0.9,0.7,1.0,1.9,17.2,,wiggian01
73,Collin Sexton,26,UTA,SG,21,19,28.3,5.9,12.1,.482,1.8,4.2,.427,4.0,7.9,.512,.557,3.4,3.8,.888,0.8,1.8,2.6,3.2,0.7,0.1,2.5,2.3,16.9,,sextoco01
74,Austin Reaves,26,LAL,SG,19,19,33.7,5.8,13.2,.440,2.6,7.4,.355,3.2,5.7,.550,.540,2.5,3.3,.774,0.8,2.7,3.5,4.8,1.1,0.2,2.3,2.2,16.7,,reaveau01
75,Anfernee Simons,25,POR,SG,19,19,30.4,5.8,14.5,.402,2.5,7.5,.331,3.4,7.1,.478,.487,2.6,2.9,.891,0.3,2.3,2.5,4.4,0.9,0.1,2.5,1.9,16.7,,simonan01
76,Jared McCain,20,PHI,SG,20,8,25.7,5.9,12.5,.468,2.3,6.0,.383,3.6,6.5,.546,.560,2.5,2.8,.875,0.6,2.1,2.7,2.6,0.6,0.0,1.6,1.5,16.5,,mccaija01
77,Payton Pritchard,27,BOS,PG,22,0,28.3,5.6,11.5,.488,3.8,8.8,.428,1.8,2.6,.690,.653,1.6,1.8,.875,1.1,2.1,3.2,3.0,1.1,0.1,1.1,1.8,16.5,,pritcpa01
78,Mikal Bridges,28,NYK,SF,21,21,37.9,6.9,14.5,.472,2.2,6.8,.331,4.6,7.8,.595,.549,0.4,0.7,.643,1.0,2.7,3.7,3.2,1.0,0.5,1.5,1.4,16.4,,bridgmi01
79,Chet Holmgren,22,OKC,C,10,10,26.5,5.6,11.1,.505,1.4,3.7,.378,4.2,7.4,.568,.568,3.8,4.9,.776,1.6,7.1,8.7,2.0,0.8,2.6,2.3,1.8,16.4,,holmgch01
80,Fred VanVleet,30,HOU,PG,21,21,35.0,5.7,14.3,.395,2.4,7.5,.323,3.2,6.8,.476,.480,2.3,2.8,.831,0.6,3.6,4.2,5.9,1.6,0.4,1.2,2.4,16.1,,vanvlfr01
81,Miles Bridges,26,CHO,PF,11,11,30.1,5.6,13.3,.425,2.2,6.3,.348,3.5,7.0,.494,.507,2.5,3.0,.848,0.7,5.8,6.5,3.0,0.6,0.5,1.4,1.4,16.0,,bridgmi02
82,Jakob Poeltl,29,TOR,C,22,22,32.7,6.9,11.5,.594,0.0,0.0,.000,6.9,11.5,.597,.594,2.3,3.5,.649,4.1,7.6,11.8,2.5,1.1,1.3,2.3,3.8,16.0,,poeltja01
83,Paul George,34,PHI,PF,10,10,29.5,5.5,13.5,.407,2.2,6.5,.338,3.3,7.0,.471,.489,2.7,3.3,.818,0.9,4.4,5.3,5.1,2.1,0.3,3.0,2.4,15.9,,georgpa01
84,Jerami Grant,30,POR,PF,20,20,32.7,5.1,13.2,.386,2.2,6.2,.358,2.9,7.1,.411,.470,3.4,4.1,.817,0.5,3.1,3.5,2.5,1.0,1.1,1.5,2.3,15.8,,grantje01
85,Kyle Kuzma,29,WAS,PF,12,12,27.5,6.3,15.1,.420,1.3,4.8,.276,5.0,10.3,.488,.464,1.8,2.7,.688,0.7,4.9,5.6,1.9,0.4,0.3,2.4,1.9,15.8,,kuzmaky01
86,Malik Beasley,28,DET,SG,24,7,28.5,5.6,12.9,.432,3.5,8.9,.399,2.0,4.0,.505,.569,1.0,1.3,.719,0.7,2.4,3.0,1.9,0.8,0.0,1.1,1.4,15.7,,beaslma01
87,Bam Adebayo,27,MIA,C,20,20,34.8,5.9,13.8,.429,0.9,2.8,.327,5.0,11.0,.455,.462,2.9,4.0,.722,2.6,7.3,9.9,5.0,1.7,0.8,1.9,2.0,15.6,,adebaba01
88,Christian Braun,23,DEN,SG,19,19,35.0,5.7,9.9,.580,1.2,2.6,.460,4.5,7.3,.623,.641,2.9,3.8,.778,1.2,3.9,5.1,1.9,1.2,0.6,1.4,2.3,15.6,,braunch01
89,Malik Monk,26,SAC,SG,15,2,27.9,5.5,11.8,.469,2.3,5.9,.386,3.3,5.9,.551,.565,2.1,2.6,.821,0.1,3.3,3.4,4.5,0.9,0.5,1.2,2.3,15.5,,monkma01
90,Myles Turner,28,IND,C,21,21,32.4,5.6,11.9,.474,2.0,5.1,.398,3.6,6.7,.532,.560,2.2,3.1,.723,1.3,6.1,7.4,1.6,0.8,2.1,2.6,3.1,15.5,,turnemy01
91,Keyonte George,21,UTA,PG,20,20,31.8,5.3,13.8,.382,2.6,7.9,.329,2.7,5.9,.453,.476,2.3,2.9,.793,0.5,2.6,3.1,5.7,0.7,0.1,3.4,1.9,15.4,,georgke01
92,Immanuel Quickley,25,TOR,PG,3,3,22.7,5.3,14.0,.381,2.0,5.3,.375,3.3,8.7,.385,.452,2.7,3.0,.889,0.3,1.7,2.0,4.0,0.7,0.0,1.3,2.3,15.3,,quickim01
93,Jeremy Sochan,21,SAS,PF,8,7,28.4,6.1,12.0,.510,0.4,1.6,.231,5.8,10.4,.554,.526,2.6,4.1,.636,3.0,5.3,8.3,2.9,1.0,0.5,2.0,2.8,15.3,,sochaje01
94,Jalen Suggs,23,ORL,PG,23,23,29.9,5.2,12.7,.410,2.1,6.8,.314,3.1,6.0,.518,.493,2.7,2.9,.925,0.6,3.4,4.0,4.0,1.4,1.0,2.7,2.6,15.3,,suggsja01
95,Jordan Clarkson,32,UTA,SG,13,2,26.0,5.2,13.4,.391,1.7,6.2,.275,3.5,7.2,.489,.454,2.8,3.5,.804,0.8,3.1,3.8,3.8,0.8,0.1,2.0,1.5,15.0,,clarkjo01
96,Buddy Hield,32,GSW,SG,20,1,23.2,5.2,11.4,.456,3.4,7.7,.438,1.9,3.8,.493,.603,1.1,1.2,.917,0.7,2.8,3.5,1.5,0.8,0.3,1.2,2.2,14.9,,hieldbu01
97,Deandre Ayton,26,POR,C,15,15,30.7,6.8,12.1,.564,0.3,1.1,.294,6.5,10.9,.591,.577,0.9,1.3,.684,2.7,7.1,9.8,1.3,0.9,0.7,1.8,2.1,14.8,,aytonde01
98,Aaron Gordon,29,DEN,PF,9,8,29.9,5.0,9.2,.542,1.8,3.1,.571,3.2,6.1,.527,.639,3.0,3.7,.818,2.1,4.2,6.3,3.4,0.7,0.2,1.3,1.7,14.8,,gordoaa01
99,Ivica Zubac,27,LAC,C,24,24,32.3,6.5,10.8,.602,0.0,0.0,,6.5,10.8,.602,.602,1.5,2.9,.522,4.0,8.2,12.2,2.4,0.5,1.0,2.1,2.1,14.5,,zubaciv01
100,Desmond Bane,26,MEM,SG,15,14,27.7,5.4,12.7,.426,1.8,5.8,.310,3.6,6.9,.524,.497,1.7,2.1,.781,0.8,5.3,6.1,3.9,0.9,0.5,2.2,2.8,14.3,,banede01
101,Tobias Harris,32,DET,PF,23,23,32.5,5.3,12.0,.447,1.6,4.5,.346,3.8,7.4,.509,.513,1.9,2.3,.827,1.0,5.7,6.8,2.4,0.9,0.9,1.3,2.0,14.1,,harrito02
102,Tre Mann,23,CHO,PG,13,0,24.5,5.4,12.4,.435,1.8,4.6,.400,3.5,7.8,.455,.509,1.5,1.6,.905,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1,,manntr01
103,Jarrett Allen,26,CLE,C,22,22,29.5,5.7,8.1,.704,0.0,0.0,.000,5.7,8.1,.708,.704,2.6,3.5,.731,2.3,8.0,10.3,1.6,1.0,1.0,1.0,1.3,14.0,,allenja01
104,Jonathan Kuminga,22,GSW,PF,18,5,23.1,5.2,11.9,.437,1.1,3.6,.297,4.2,8.4,.497,.481,2.3,3.9,.592,1.1,3.1,4.2,1.8,1.1,0.4,1.3,2.0,13.8,,kuminjo01
105,Josh Hart,29,NYK,SG,21,21,37.1,5.3,9.0,.593,1.2,3.3,.377,4.1,5.7,.717,.661,1.8,2.1,.864,1.7,6.9,8.6,5.7,1.4,0.4,1.9,2.4,13.7,,hartjo01
106,Dyson Daniels,21,ATL,SG,21,21,33.6,5.7,12.8,.442,1.2,4.0,.294,4.5,8.8,.511,.489,1.0,1.6,.667,1.6,3.4,5.0,3.1,3.0,0.9,1.8,2.8,13.6,,daniedy01
107,Malcolm Brogdon,32,WAS,PG,8,7,23.6,5.0,9.8,.513,0.6,2.1,.294,4.4,7.6,.574,.545,2.9,3.3,.885,1.0,3.3,4.3,2.6,0.5,0.3,1.5,2.4,13.5,,brogdma01
108,Isaiah Hartenstein,26,OKC,C,6,5,30.0,5.8,10.2,.574,0.0,0.3,.000,5.8,9.8,.593,.574,1.7,2.7,.625,2.7,9.7,12.3,4.2,0.7,1.5,2.2,3.5,13.3,,harteis01
109,Dejounte Murray,28,NOP,PG,5,5,31.2,4.4,16.2,.272,1.2,5.6,.214,3.2,10.6,.302,.309,3.2,3.6,.889,0.4,5.8,6.2,6.6,2.4,0.4,3.6,2.2,13.2,,murrade01
110,Santi Aldama,24,MEM,PF,22,11,27.5,5.4,10.5,.515,1.5,4.3,.340,4.0,6.2,.635,.584,0.8,1.0,.783,1.7,5.7,7.5,3.4,0.9,0.5,1.4,1.2,13.1,,aldamsa01
111,Jordan Hawkins,22,NOP,SG,11,3,27.5,4.3,11.5,.373,2.0,6.0,.333,2.3,5.5,.417,.460,2.5,2.8,.903,0.5,3.4,3.8,1.3,0.3,0.4,1.3,1.1,13.1,,hawkijo01
112,Naz Reid,25,MIN,C,21,0,24.5,4.7,9.8,.481,1.9,5.0,.368,2.9,4.8,.600,.575,1.7,1.9,.900,0.7,4.3,5.0,1.5,0.8,0.7,1.2,2.3,13.0,,reidna01
113,Kelly Oubre Jr.,29,PHI,SF,20,17,30.9,5.0,11.4,.441,1.4,4.6,.308,3.6,6.8,.529,.502,1.5,2.0,.750,1.5,3.4,4.9,1.5,1.2,0.5,1.3,3.3,12.9,,oubreke01
114,Moritz Wagner,27,ORL,C,24,1,19.3,4.7,8.6,.544,0.8,2.5,.317,3.9,6.1,.637,.590,2.8,3.7,.742,1.5,3.7,5.2,1.4,0.8,0.5,1.7,1.9,12.9,,wagnemo01
115,P.J. Washington,26,DAL,PF,17,16,32.9,4.8,10.4,.466,1.5,3.8,.385,3.4,6.5,.514,.537,1.7,2.4,.725,1.6,6.9,8.6,2.6,1.4,1.2,1.7,2.2,12.8,,washipj01
116,Nick Richards,27,CHO,C,7,6,27.4,4.3,6.7,.638,0.0,0.1,.000,4.3,6.6,.652,.638,4.1,6.0,.690,3.6,6.4,10.0,1.7,0.6,2.3,1.4,3.1,12.7,,richani01
117,Terry Rozier,30,MIA,PG,18,12,29.3,4.4,10.8,.410,2.1,5.7,.363,2.4,5.2,.462,.505,1.7,1.9,.886,0.6,2.9,3.5,3.2,0.6,0.3,1.7,1.6,12.7,,roziete01
118,Klay Thompson,34,DAL,SF,18,18,28.1,4.5,11.9,.379,2.8,7.7,.360,1.7,4.2,.413,.495,0.9,1.0,.944,0.7,2.8,3.5,1.9,0.7,0.4,1.0,1.3,12.7,,thompkl01
