Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
315,Shawnelle Scott,29,DEN,C,21,10,12.0,1.8,3.6,.493,0.0,0.0,,1.8,3.6,.493,.493,0.4,1.0,.400,2.5,2.4,4.9,0.4,0.1,0.3,0.7,2.3,3.9,,scottsh01
316,Joe Crispin,22,2TM,PG,21,0,7.4,1.2,3.2,.382,0.7,1.9,.385,0.5,1.4,.379,.493,0.6,0.6,.923,0.1,0.4,0.5,1.2,0.2,0.0,0.5,0.5,3.8,,crispjo01
316,Joe Crispin,22,LAL,PG,6,0,4.5,0.5,2.0,.250,0.0,0.7,.000,0.5,1.3,.375,.250,0.7,0.8,.800,0.0,0.2,0.2,0.3,0.2,0.0,0.2,0.3,1.7,,crispjo01
316,Joe Crispin,22,PHO,PG,15,0,8.6,1.5,3.7,.411,1.0,2.3,.429,0.5,1.4,.381,.545,0.5,0.5,1.000,0.1,0.5,0.7,1.6,0.3,0.0,0.6,0.5,4.6,,crispjo01
317,George Lynch,31,CHH,SF,45,18,19.8,1.6,4.4,.369,0.0,0.1,.167,1.6,4.3,.375,.371,0.6,0.9,.625,1.6,2.6,4.1,1.2,0.9,0.3,0.9,1.7,3.8,,lynchge01
318,Walter McCarty,27,BOS,PF,56,0,12.8,1.4,3.2,.444,0.7,1.8,.394,0.7,1.4,.506,.553,0.2,0.3,.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,1.5,3.8,,mccarwa01
319,Terence Morris,23,HOU,SF,68,12,16.3,1.6,4.3,.384,0.2,1.1,.192,1.4,3.1,.455,.410,0.3,0.4,.643,1.1,2.0,3.1,0.9,0.3,0.4,0.7,1.1,3.8,,morrite01
320,Charles Oakley,38,CHI,PF,57,36,24.3,1.7,4.6,.369,0.0,0.1,.167,1.7,4.5,.374,.371,0.4,0.5,.750,1.3,4.8,6.0,2.0,0.9,0.2,1.5,3.1,3.8,,oaklech01
321,Dalibor Bagarić,21,CHI,C,50,0,12.8,1.4,3.6,.404,0.0,0.0,.000,1.4,3.5,.407,.404,0.8,1.4,.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,2.2,3.7,,bagarda01
322,Bobby Simmons,21,WAS,SF,30,3,11.4,1.4,3.2,.453,0.1,0.5,.286,1.3,2.7,.481,.474,0.7,1.0,.733,0.8,0.9,1.7,0.6,0.4,0.2,0.5,1.0,3.7,,simmobo01
323,Robert Traylor,24,CHH,PF,61,1,11.1,1.4,3.3,.426,0.0,0.0,1.000,1.4,3.3,.424,.429,0.9,1.4,.631,1.1,2.0,3.1,0.6,0.4,0.6,0.7,2.1,3.7,,traylro01
324,Isaac Austin,32,MEM,C,21,8,14.6,1.7,4.4,.391,0.0,0.1,.000,1.7,4.2,.404,.391,0.2,0.2,1.000,0.5,2.9,3.4,0.6,0.4,0.2,0.5,1.7,3.6,,austiis01
325,Corie Blount,33,PHI,PF,72,21,19.8,1.6,3.5,.458,0.0,0.0,.000,1.6,3.5,.460,.458,0.4,0.6,.644,2.1,3.0,5.1,0.6,0.7,0.4,0.7,2.4,3.6,,blounco01
326,Steven Hunter,20,ORL,C,53,21,9.7,1.3,2.8,.456,0.0,0.0,,1.3,2.8,.456,.456,1.0,1.8,.585,0.8,1.1,1.8,0.1,0.1,0.8,0.3,1.5,3.6,,huntest01
327,Earl Watson,22,SEA,PG,64,0,15.1,1.5,3.3,.453,0.3,0.7,.364,1.3,2.6,.476,.491,0.4,0.6,.639,0.5,0.8,1.3,2.0,0.9,0.1,0.8,1.5,3.6,,watsoea01
328,Rafer Alston,25,MIL,PG,50,7,12.0,1.3,3.8,.346,0.5,1.4,.380,0.8,2.4,.325,.416,0.4,0.6,.621,0.2,1.2,1.4,2.9,0.6,0.0,0.8,0.8,3.5,,alstora01
329,Rodney White,21,DET,SF,16,0,8.1,1.3,3.8,.350,0.1,0.6,.222,1.2,3.2,.373,.367,0.8,0.9,.857,0.1,1.0,1.1,0.8,0.6,0.1,0.9,0.4,3.5,,whitero02
330,Raja Bell,25,PHI,SG,74,12,12.0,1.4,3.2,.429,0.2,0.6,.273,1.2,2.6,.464,.454,0.5,0.6,.750,0.4,1.1,1.5,1.0,0.3,0.1,0.6,1.5,3.4,,bellra01
331,Mookie Blaylock,34,GSW,PG,35,0,17.1,1.4,4.2,.342,0.4,1.2,.357,1.0,3.0,.337,.394,0.1,0.2,.500,0.2,1.3,1.5,3.3,0.7,0.1,1.1,0.6,3.4,,blaylmo01
332,Matt Bullard,34,CHH,PF,31,0,11.3,1.3,3.7,.339,0.5,1.8,.281,0.7,1.9,.397,.409,0.4,0.4,.917,0.3,1.2,1.5,0.5,0.1,0.1,0.4,0.9,3.4,,bullama01
333,Bryce Drew,27,CHH,PG,61,0,12.7,1.3,3.0,.429,0.5,1.2,.425,0.8,1.8,.431,.514,0.4,0.5,.793,0.2,1.0,1.2,1.7,0.5,0.0,0.5,0.8,3.4,,drewbr01
334,Tremaine Fowlkes,25,LAC,SF,22,17,15.6,1.1,2.9,.391,0.0,0.0,,1.1,2.9,.391,.391,1.1,1.4,.774,1.5,1.5,2.9,0.8,0.5,0.0,0.6,1.8,3.4,,fowlktr01
335,Brian Skinner,25,CLE,PF,65,8,17.0,1.4,2.5,.543,0.0,0.0,,1.4,2.5,.543,.543,0.7,1.2,.608,1.4,2.9,4.3,0.3,0.4,0.9,0.6,2.0,3.4,,skinnbr01
336,Milt Palacio,23,2TM,PG,69,1,11.4,1.2,3.1,.383,0.2,0.6,.317,1.0,2.5,.399,.414,0.8,1.1,.730,0.2,0.9,1.1,1.2,0.4,0.1,0.6,0.9,3.3,,palacmi01
336,Milt Palacio,23,BOS,PG,41,0,12.6,1.3,3.3,.385,0.3,0.8,.353,1.0,2.5,.396,.430,0.9,1.2,.706,0.2,1.0,1.2,1.3,0.5,0.1,0.6,0.9,3.7,,palacmi01
336,Milt Palacio,23,PHO,SG,28,1,9.7,1.1,2.8,.380,0.0,0.3,.143,1.0,2.6,.403,.386,0.6,0.8,.783,0.1,0.7,0.8,1.0,0.3,0.0,0.6,0.8,2.8,,palacmi01
337,Ira Bowman,28,PHI,SG,3,0,9.7,1.7,2.3,.714,0.0,0.3,.000,1.7,2.0,.833,.714,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.0,1.0,3.3,,bowmair01
338,Vonteego Cummings,25,PHI,PG,58,1,8.6,1.3,3.2,.417,0.2,0.8,.261,1.1,2.4,.468,.449,0.4,0.6,.750,0.2,0.7,0.9,1.0,0.3,0.1,0.6,0.9,3.3,,cummivo01
339,Sam Mack,31,MIA,SF,12,1,13.3,1.2,4.1,.286,0.6,2.3,.250,0.6,1.8,.333,.357,0.4,0.6,.714,0.2,1.0,1.2,0.3,0.4,0.1,0.6,1.4,3.3,,macksa01
340,Sam Mitchell,38,MIN,SF,74,10,9.8,1.3,3.1,.432,0.1,0.5,.286,1.2,2.6,.458,.454,0.5,0.7,.776,0.2,0.9,1.1,0.6,0.2,0.1,0.4,1.1,3.3,,mitchsa01
341,Greg Ostertag,28,UTA,C,74,14,15.0,1.2,2.7,.453,0.0,0.0,,1.2,2.7,.453,.453,0.9,1.8,.485,1.7,2.5,4.2,0.7,0.2,1.5,0.7,2.1,3.3,,ostergr01
342,Don Reid,28,ORL,PF,68,5,10.5,1.3,2.8,.474,0.0,0.0,,1.3,2.8,.474,.474,0.6,1.0,.647,1.0,1.6,2.6,0.4,0.3,0.6,0.8,2.6,3.3,,reiddo01
343,Jabari Smith,24,2TM,C,23,0,7.9,1.1,2.7,.413,0.0,0.1,.000,1.1,2.6,.433,.413,0.9,1.4,.656,0.3,0.9,1.2,0.5,0.3,0.3,0.2,1.3,3.2,,smithja01
343,Jabari Smith,24,SAC,C,12,0,5.9,0.5,1.8,.286,0.0,0.1,.000,0.5,1.7,.300,.286,0.5,1.0,.500,0.2,1.0,1.2,0.5,0.2,0.3,0.2,1.0,1.5,,smithja01
343,Jabari Smith,24,PHI,C,11,0,10.0,1.8,3.8,.476,0.0,0.2,.000,1.8,3.6,.500,.476,1.4,1.8,.750,0.5,0.7,1.3,0.5,0.4,0.2,0.3,1.7,5.0,,smithja01
344,Derrick Dial,26,2TM,SG,32,0,9.3,1.3,3.8,.342,0.0,0.3,.091,1.3,3.4,.367,.346,0.6,0.8,.750,0.4,1.3,1.8,1.1,0.3,0.1,0.5,0.4,3.2,,dialde01
344,Derrick Dial,26,NJN,SG,25,0,10.0,1.2,3.8,.319,0.0,0.3,.000,1.2,3.5,.345,.319,0.5,0.7,.722,0.5,1.3,1.8,1.2,0.3,0.2,0.5,0.5,2.9,,dialde01
344,Derrick Dial,26,TOR,SG,7,0,7.1,1.6,3.7,.423,0.1,0.6,.250,1.4,3.1,.455,.442,0.7,0.9,.833,0.3,1.3,1.6,0.6,0.3,0.0,0.4,0.1,4.0,,dialde01
345,John Amaechi,31,UTA,PF,54,0,10.9,1.0,3.1,.325,0.0,0.0,,1.0,3.1,.325,.325,1.2,1.9,.638,1.0,1.1,2.0,0.5,0.1,0.2,1.0,1.2,3.2,,amaecjo01
346,Bimbo Coles,33,CLE,PG,47,1,14.7,1.2,3.1,.384,0.1,0.4,.200,1.1,2.7,.413,.397,0.7,0.8,.892,0.3,0.9,1.2,2.3,0.3,0.1,0.7,1.3,3.2,,colesbi01
347,Randy Livingston,26,SEA,PG,13,0,13.5,1.2,4.2,.278,0.1,0.6,.125,1.1,3.5,.304,.287,0.8,0.8,.909,0.7,1.2,1.9,2.0,0.7,0.2,0.2,0.8,3.2,,livinra01
348,Gerald Wallace,19,SAC,SF,54,1,8.0,1.4,3.2,.429,0.0,0.1,.000,1.4,3.1,.446,.429,0.4,0.9,.500,0.9,0.7,1.6,0.5,0.4,0.1,0.4,0.9,3.2,,wallage01
349,Erick Barkley,23,POR,PG,19,4,12.0,1.3,3.6,.353,0.1,0.4,.143,1.2,3.2,.377,.360,0.5,0.5,.900,0.3,0.7,0.9,1.8,0.9,0.1,0.6,1.5,3.1,,barkler01
350,Cal Bowdler,24,ATL,PF,52,0,11.3,1.2,3.3,.351,0.0,0.1,.200,1.2,3.3,.355,.353,0.8,0.9,.830,0.7,1.4,2.1,0.2,0.3,0.3,0.2,1.2,3.1,,bowdlca01
351,Tierre Brown,22,HOU,SG,40,1,10.1,1.2,2.9,.426,0.1,0.3,.333,1.1,2.6,.437,.443,0.5,0.7,.750,0.3,0.8,1.1,1.8,0.5,0.1,1.0,0.7,3.1,,brownti01
352,Alton Ford,20,PHO,PF,53,0,8.5,1.2,2.2,.517,0.0,0.0,,1.2,2.2,.517,.517,0.8,1.1,.737,0.6,1.4,2.0,0.1,0.1,0.1,0.6,1.9,3.1,,fordal02
353,Dan Langhi,24,HOU,SF,34,8,12.8,1.4,3.7,.392,0.0,0.1,.250,1.4,3.6,.397,.396,0.2,0.3,.727,0.6,1.3,2.0,0.4,0.2,0.1,0.3,0.7,3.1,,langhda01
354,Carlos Arroyo,22,2TM,PG,37,1,10.0,1.3,3.0,.441,0.0,0.1,.000,1.3,2.9,.450,.441,0.4,0.5,.722,0.3,0.8,1.1,1.9,0.3,0.0,0.6,0.8,3.0,,arroyca01
354,Carlos Arroyo,22,TOR,PG,17,0,5.6,0.8,1.7,.448,0.0,0.0,,0.8,1.7,.448,.448,0.2,0.4,.667,0.2,0.5,0.7,1.2,0.4,0.0,0.7,0.7,1.8,,arroyca01
354,Carlos Arroyo,22,DEN,PG,20,1,13.8,1.8,4.1,.439,0.0,0.1,.000,1.8,4.0,.450,.439,0.5,0.6,.750,0.5,1.0,1.4,2.5,0.3,0.1,0.6,0.9,4.1,,arroyca01
355,Chris Andersen,23,DEN,C,24,1,10.9,1.0,3.1,.338,0.0,0.2,.000,1.0,2.9,.357,.338,0.9,1.2,.786,1.6,1.6,3.2,0.3,0.3,1.2,0.5,1.5,3.0,,anderch01
356,Cedric Henderson,26,GSW,SF,12,0,5.8,1.3,2.6,.484,0.2,0.3,.500,1.1,2.3,.481,.516,0.3,0.6,.571,0.1,0.2,0.3,0.3,0.5,0.2,0.7,0.3,3.0,,hendece02
357,Sean Rooks,32,LAC,C,61,2,11.9,1.3,3.2,.418,0.0,0.0,,1.3,3.2,.418,.418,0.3,0.5,.724,0.5,1.5,2.0,0.4,0.2,0.3,0.3,1.9,3.0,,rooksse01
358,Derrick McKey,35,PHI,SF,41,1,19.1,1.3,3.0,.426,0.1,0.3,.417,1.1,2.7,.427,.447,0.2,0.3,.714,1.2,1.9,3.1,1.1,1.0,0.1,0.5,2.2,2.9,,mckeyde01
359,Brian Shaw,35,LAL,PG,58,0,10.9,1.1,3.0,.353,0.5,1.5,.330,0.6,1.5,.376,.436,0.3,0.4,.692,0.3,1.6,1.9,1.5,0.4,0.1,0.6,0.7,2.9,,shawbr01
360,Mike James,26,MIA,PG,15,0,7.9,1.0,2.9,.349,0.5,1.4,.381,0.5,1.5,.318,.442,0.3,0.5,.571,0.1,0.8,0.9,1.3,0.4,0.1,0.9,1.1,2.8,,jamesmi01
361,Anthony Johnson,27,NJN,SG,34,0,10.8,1.1,2.6,.411,0.1,0.4,.333,1.0,2.3,.423,.433,0.5,0.7,.640,0.3,0.6,0.9,1.4,0.9,0.0,0.6,0.9,2.8,,johnsan02
362,Mark Madsen,26,LAL,PF,59,5,11.0,1.1,2.5,.452,0.0,0.0,.000,1.1,2.4,.458,.452,0.6,0.9,.648,1.5,1.2,2.7,0.7,0.3,0.2,0.4,1.8,2.8,,madsema01
363,Zach Randolph,20,POR,PF,41,0,5.8,1.2,2.6,.449,0.0,0.0,,1.2,2.6,.449,.449,0.4,0.7,.667,0.8,0.9,1.7,0.3,0.2,0.1,0.4,0.7,2.8,,randoza01
364,Norm Richardson,22,2TM,SG,11,0,6.1,0.9,2.4,.385,0.4,0.7,.500,0.5,1.6,.333,.462,0.5,0.8,.667,0.3,0.5,0.7,0.2,0.0,0.0,0.3,0.5,2.7,,richano01
364,Norm Richardson,22,IND,SG,3,0,1.3,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,,richano01
364,Norm Richardson,22,CHI,SG,8,0,7.9,1.3,2.9,.435,0.5,1.0,.500,0.8,1.9,.400,.522,0.8,1.1,.667,0.3,0.6,0.9,0.1,0.0,0.0,0.4,0.6,3.8,,richano01
365,Victor Alexander,32,DET,C,15,0,6.5,1.2,3.4,.353,0.0,0.1,.000,1.2,3.3,.367,.353,0.3,0.5,.500,0.5,1.5,1.9,0.4,0.0,0.1,0.3,0.4,2.7,,alexavi01
366,Andrew DeClercq,28,ORL,C,61,14,10.4,1.1,2.4,.450,0.0,0.0,,1.1,2.4,.450,.450,0.5,0.8,.560,1.2,1.5,2.7,0.4,0.4,0.4,0.6,2.1,2.7,,declean01
367,Joel Przybilla,22,MIL,C,71,62,15.9,1.1,2.0,.535,0.0,0.0,.000,1.1,2.0,.539,.535,0.5,1.3,.422,1.1,2.9,4.0,0.3,0.3,1.7,0.6,2.8,2.7,,przybjo01
368,Carlos Rogers,30,IND,C,22,1,7.6,1.1,2.0,.558,0.0,0.3,.167,1.0,1.7,.622,.570,0.5,0.9,.526,0.6,1.1,1.7,0.1,0.2,0.3,0.2,0.8,2.7,,rogerca01
369,Daniel Santiago,25,PHO,C,3,0,8.0,1.3,2.7,.500,0.0,0.0,,1.3,2.7,.500,.500,0.0,0.0,,0.0,2.3,2.3,0.7,0.0,0.3,0.7,1.3,2.7,,santida01
370,Reggie Slater,31,2TM,PF,8,0,5.9,0.9,1.9,.467,0.0,0.0,,0.9,1.9,.467,.467,0.9,1.3,.700,0.6,0.5,1.1,0.1,0.1,0.1,0.1,0.4,2.6,,slatere01
370,Reggie Slater,31,NJN,PF,4,0,2.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.3,0.3,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,1.3,,slatere01
370,Reggie Slater,31,ATL,PF,4,0,9.3,1.3,3.3,.385,0.0,0.0,,1.3,3.3,.385,.385,1.5,2.3,.667,1.3,0.5,1.8,0.3,0.3,0.3,0.0,0.5,4.0,,slatere01
371,Mitchell Butler,31,POR,SG,11,0,8.2,0.9,2.1,.435,0.1,0.3,.333,0.8,1.8,.450,.457,0.7,1.1,.667,0.5,0.7,1.3,0.5,0.0,0.1,0.5,0.9,2.6,,butlemi02
372,Jason Hart,23,SAS,PG,10,0,9.2,1.0,1.9,.526,0.0,0.2,.000,1.0,1.7,.588,.526,0.6,0.6,1.000,0.4,0.9,1.3,1.2,0.7,0.1,0.8,1.6,2.6,,hartja01
373,Ervin Johnson,34,MIL,C,81,9,20.5,1.1,2.4,.461,0.0,0.0,.000,1.1,2.4,.464,.461,0.4,0.8,.455,1.8,4.0,5.8,0.3,0.5,1.0,0.6,2.7,2.6,,johnser02
374,Mikki Moore,26,DET,C,30,0,7.2,1.0,2.0,.475,0.0,0.1,.500,0.9,2.0,.475,.484,0.7,0.9,.769,0.7,1.0,1.8,0.4,0.2,0.3,0.5,1.2,2.6,,mooremi01
375,William Avery,22,MIN,PG,28,0,9.2,0.9,3.2,.289,0.2,1.3,.171,0.7,2.0,.364,.322,0.5,0.7,.684,0.1,0.7,0.9,1.3,0.3,0.0,0.7,0.6,2.5,,averywi01
376,Felipe López,27,MIN,SG,67,0,8.7,0.9,2.3,.378,0.2,0.5,.424,0.7,1.8,.366,.423,0.6,0.8,.673,0.4,0.8,1.2,0.6,0.3,0.0,0.5,1.1,2.5,,lopezfe01
377,Jermaine Jackson,25,TOR,SG,24,0,11.7,0.8,1.8,.476,0.0,0.1,.500,0.8,1.7,.475,.488,0.7,1.0,.667,0.1,1.0,1.1,2.4,0.4,0.0,0.6,1.0,2.4,,jacksje01
378,Eric Montross,30,TOR,C,49,24,13.4,1.1,2.7,.402,0.0,0.0,.000,1.1,2.7,.405,.402,0.2,0.6,.323,0.7,2.1,2.9,0.3,0.2,0.5,0.5,1.9,2.4,,montrer01
379,Kedrick Brown,20,BOS,SF,29,5,8.4,0.8,2.4,.329,0.2,0.9,.185,0.6,1.5,.419,.364,0.4,0.7,.600,0.4,1.3,1.7,0.5,0.6,0.2,0.2,0.6,2.2,,brownke01
380,Mateen Cleaves,24,SAC,PG,32,0,4.8,0.9,2.1,.441,0.1,0.3,.250,0.9,1.9,.467,.456,0.3,0.3,.889,0.0,0.2,0.3,0.8,0.2,0.0,0.8,0.3,2.2,,cleavma01
381,Tang Hamilton,23,MIA,SF,9,2,10.9,1.1,2.1,.526,0.0,0.1,.000,1.1,2.0,.556,.526,0.0,0.1,.000,0.7,1.3,2.0,0.6,0.4,0.0,0.2,1.1,2.2,,hamilta01
382,Harold Jamison,25,LAC,PF,25,2,7.0,0.9,1.7,.512,0.0,0.0,,0.9,1.7,.512,.512,0.4,0.6,.667,1.0,0.6,1.6,0.2,0.2,0.0,0.2,0.9,2.2,,jamisha01
383,Doug Overton,32,LAC,PG,18,0,7.2,0.8,2.4,.318,0.4,1.5,.259,0.4,0.9,.412,.398,0.2,0.4,.571,0.1,0.6,0.7,0.7,0.2,0.1,0.7,0.6,2.2,,overtdo01
384,Leon Smith,21,ATL,C,14,0,7.1,0.7,1.9,.385,0.0,0.0,,0.7,1.9,.385,.385,0.8,1.2,.647,0.7,1.5,2.2,0.2,0.4,0.1,0.2,0.9,2.2,,smithle01
385,Mark Blount,26,BOS,C,44,0,9.4,0.7,1.7,.421,0.0,0.0,,0.7,1.7,.421,.421,0.7,0.8,.811,0.6,1.3,1.9,0.2,0.4,0.4,0.5,1.3,2.1,,blounma01
386,Rick Brunson,29,POR,PG,59,2,8.8,0.8,1.9,.398,0.1,0.2,.545,0.7,1.7,.382,.425,0.5,0.7,.707,0.4,0.8,1.2,1.9,0.4,0.0,0.8,0.9,2.1,,brunsri01
387,Brian Cardinal,24,DET,PF,8,0,5.4,0.8,1.6,.462,0.4,0.9,.429,0.4,0.8,.500,.577,0.3,0.3,1.000,0.3,0.5,0.8,0.3,0.1,0.0,0.0,0.6,2.1,,cardibr01
388,Maurice Evans,23,MIN,SG,10,0,4.5,0.9,1.9,.474,0.0,0.3,.000,0.9,1.6,.563,.474,0.3,0.4,.750,0.3,0.1,0.4,0.4,0.0,0.0,0.2,0.9,2.1,,evansma01
389,Dean Oliver,23,GSW,PG,20,0,7.0,0.9,2.3,.370,0.1,0.7,.154,0.8,1.7,.455,.391,0.3,0.5,.667,0.0,0.4,0.4,1.1,0.2,0.0,0.6,0.8,2.1,,olivede01
390,Brian Scalabrine,23,NJN,PF,28,0,10.4,0.8,2.4,.343,0.1,0.4,.300,0.7,2.0,.351,.366,0.4,0.5,.733,0.4,1.4,1.8,0.8,0.3,0.1,0.9,1.4,2.1,,scalabr01
391,Primož Brezec,22,IND,C,22,4,7.3,0.6,1.3,.483,0.0,0.0,,0.6,1.3,.483,.483,0.7,1.1,.600,0.7,0.5,1.3,0.3,0.0,0.3,0.3,1.3,2.0,,brezepr01
392,Evan Eschmeyer,26,DAL,C,31,6,9.6,0.7,1.6,.420,0.0,0.0,,0.7,1.6,.420,.420,0.6,1.1,.606,1.1,2.0,3.2,0.3,0.3,0.3,0.5,1.9,2.0,,eschmev01
393,Travis Knight,27,NYK,C,49,0,8.8,0.8,2.3,.363,0.0,0.0,,0.8,2.3,.363,.363,0.3,0.4,.762,1.0,1.1,2.1,0.2,0.2,0.2,0.6,1.9,2.0,,knightr01
394,Michael Stewart,26,TOR,C,11,0,8.5,0.7,2.1,.348,0.0,0.0,,0.7,2.1,.348,.348,0.5,1.0,.545,1.1,1.2,2.3,0.3,0.4,0.3,0.4,2.0,2.0,,stewami01
395,Mark Bryant,36,SAS,PF,30,3,6.9,0.8,1.8,.455,0.0,0.0,,0.8,1.8,.455,.455,0.2,0.3,.750,0.8,0.6,1.5,0.3,0.2,0.1,0.2,1.3,1.9,,bryanma01
396,Obinna Ekezie,26,LAC,PF,29,1,5.2,0.4,1.3,.333,0.0,0.0,,0.4,1.3,.333,.333,1.0,1.4,.700,0.4,0.8,1.2,0.1,0.1,0.2,0.3,0.6,1.9,,ekeziob01
397,Amal McCaskill,28,SAS,C,27,0,5.7,0.7,1.8,.408,0.0,0.0,,0.7,1.8,.408,.408,0.4,1.0,.462,0.6,0.7,1.3,0.1,0.2,0.4,0.5,0.9,1.9,,mccasam01
398,Mark Pope,29,MIL,PF,45,12,9.5,0.8,2.0,.396,0.1,0.6,.160,0.7,1.5,.485,.418,0.2,0.5,.524,0.4,1.2,1.6,0.4,0.2,0.2,0.3,1.0,1.9,,popema01
399,Brandon Armstrong,21,NJN,SG,35,0,5.6,0.8,2.4,.318,0.1,0.5,.294,0.6,1.9,.324,.347,0.1,0.3,.500,0.3,0.2,0.5,0.2,0.2,0.0,0.2,0.7,1.8,,armstbr01
400,Isaac Fontaine,26,MEM,SG,6,0,12.5,0.5,2.3,.214,0.2,0.8,.200,0.3,1.5,.222,.250,0.7,1.0,.667,0.0,0.8,0.8,0.7,0.0,0.0,0.7,1.0,1.8,,fontais01
401,Antonio Harvey,31,SEA,PF,5,3,9.4,0.8,2.4,.333,0.0,0.0,,0.8,2.4,.333,.333,0.2,0.4,.500,1.0,0.8,1.8,1.0,0.2,0.6,0.6,1.6,1.8,,harvean01
402,Loren Woods,23,MIN,C,60,0,8.6,0.6,1.6,.344,0.0,0.0,.000,0.6,1.6,.351,.344,0.7,1.0,.733,0.8,1.3,2.0,0.4,0.3,0.6,0.6,1.0,1.8,,woodslo01
403,Jud Buechler,33,2TM,SF,66,2,10.4,0.7,1.8,.373,0.3,0.9,.350,0.3,0.9,.397,.462,0.0,0.1,.500,0.4,1.3,1.8,0.5,0.3,0.1,0.2,0.8,1.7,,buechju01
403,Jud Buechler,33,PHO,SF,6,0,9.0,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,.500,0.0,0.0,,0.3,1.0,1.3,0.5,0.2,0.0,0.2,1.2,1.0,,buechju01
403,Jud Buechler,33,ORL,SF,60,2,10.5,0.7,1.9,.375,0.3,0.9,.352,0.4,1.0,.397,.460,0.0,0.1,.500,0.5,1.4,1.8,0.5,0.3,0.1,0.2,0.8,1.8,,buechju01
404,Kirk Haston,22,CHH,PF,15,0,5.1,0.7,2.6,.282,0.0,0.2,.000,0.7,2.4,.306,.282,0.3,0.5,.500,0.3,1.0,1.3,0.3,0.0,0.1,0.2,0.6,1.7,,hastoki01
405,Mike Penberthy,27,LAL,PG,3,0,4.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,1.0,1.3,.750,0.0,0.7,0.7,0.7,0.7,0.0,0.0,0.0,1.7,,penbemi01
406,Brent Price,33,SAC,PG,20,0,4.5,0.5,1.4,.333,0.2,0.8,.267,0.3,0.6,.417,.407,0.5,0.7,.692,0.2,0.2,0.4,0.5,0.2,0.1,0.5,0.7,1.6,,pricebr01
407,Samuel Dalembert,20,PHI,C,34,0,5.2,0.6,1.5,.440,0.0,0.0,,0.6,1.5,.440,.440,0.2,0.5,.389,0.7,1.3,2.0,0.1,0.2,0.4,0.4,0.9,1.5,,dalemsa01
408,Donny Marshall,29,NJN,SF,20,0,5.9,0.4,1.5,.276,0.1,0.2,.500,0.3,1.3,.240,.310,0.6,0.9,.667,0.4,0.7,1.1,0.3,0.2,0.0,0.1,0.7,1.5,,marshdo02
409,Olumide Oyedeji,20,SEA,C,36,1,6.1,0.6,1.1,.537,0.0,0.0,,0.6,1.1,.537,.537,0.3,0.5,.611,0.8,1.4,2.2,0.1,0.1,0.1,0.4,1.0,1.5,,oyedeol01
410,Cherokee Parks,29,SAS,C,42,1,5.6,0.7,2.0,.361,0.0,0.0,,0.7,2.0,.361,.361,0.1,0.2,.375,0.6,0.8,1.4,0.2,0.2,0.2,0.3,0.8,1.5,,parksch02
411,Larry Robinson,34,NYK,SG,2,0,5.0,0.5,2.0,.250,0.5,1.0,.500,0.0,1.0,.000,.375,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,,robinla01
412,Bruno Šundov,21,IND,C,22,0,4.0,0.7,1.8,.400,0.0,0.0,.000,0.7,1.8,.410,.400,0.0,0.1,.000,0.3,0.6,1.0,0.1,0.1,0.1,0.2,0.7,1.5,,sundobr01
413,Jeff Trepagnier,22,CLE,SG,12,0,6.4,0.6,1.9,.304,0.0,0.1,.000,0.6,1.8,.318,.304,0.3,0.6,.571,0.3,0.8,1.0,1.0,0.7,0.3,0.9,0.7,1.5,,trepaje01
414,Damone Brown,22,PHI,SF,17,0,3.9,0.5,1.2,.381,0.0,0.1,.000,0.5,1.2,.400,.381,0.4,0.5,.875,0.1,0.1,0.2,0.1,0.1,0.1,0.5,0.6,1.4,,brownda02
415,DeSagana Diop,20,CLE,C,18,1,6.1,0.7,1.6,.414,0.0,0.0,,0.7,1.6,.414,.414,0.1,0.3,.200,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.1,1.4,,diopde01
416,Jeryl Sasser,22,ORL,SG,7,0,5.1,0.4,2.0,.214,0.0,0.0,,0.4,2.0,.214,.214,0.6,0.7,.800,0.4,0.6,1.0,0.3,0.4,0.0,0.3,0.4,1.4,,sasseje01
417,Tim James,25,PHI,SF,9,0,4.6,0.6,1.4,.385,0.0,0.0,,0.6,1.4,.385,.385,0.2,0.7,.333,0.6,0.2,0.8,0.1,0.0,0.1,0.3,0.6,1.3,,jamesti01
