Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
208,Kurt Rambis,31,2TM,PF,74,61,25.7,2.6,5.0,.509,0.0,0.0,.000,2.6,5.0,.514,.509,1.1,1.7,.646,2.1,5.0,7.1,1.8,1.4,0.5,1.4,2.8,6.2,,rambiku01
208,Kurt Rambis,31,CHH,PF,16,16,28.0,3.6,7.3,.500,0.0,0.1,.000,3.6,7.2,.504,.500,1.9,3.4,.545,3.0,4.5,7.5,1.8,2.0,0.6,1.8,2.8,9.1,,rambiku01
208,Kurt Rambis,31,PHO,PF,58,45,25.1,2.3,4.4,.514,0.0,0.0,.000,2.3,4.4,.518,.514,0.9,1.2,.722,1.9,5.1,7.0,1.8,1.2,0.5,1.3,2.8,5.4,,rambiku01
209,Mike Brown,26,UTA,C,82,0,17.0,2.2,4.2,.515,0.0,0.0,.500,2.1,4.2,.515,.516,1.9,2.4,.789,1.4,3.2,4.5,0.6,0.4,0.3,1.1,2.3,6.2,,brownmi01
210,Bill Hanzlik,32,DEN,PF,81,0,19.8,2.2,4.9,.452,0.1,0.4,.194,2.1,4.5,.474,.460,1.7,2.3,.743,0.8,1.7,2.6,2.3,1.0,0.4,1.1,3.1,6.2,,hanzlbi01
211,Mike Sanders,29,IND,SF,82,13,18.7,2.7,5.8,.470,0.1,0.2,.357,2.7,5.7,.473,.475,0.7,0.9,.733,1.0,1.9,2.8,1.1,0.5,0.3,1.0,2.7,6.2,,sandemi01
212,Winston Bennett,24,CLE,SF,55,34,18.0,2.5,5.2,.479,0.0,0.0,,2.5,5.2,.479,.479,1.2,1.7,.667,1.5,1.9,3.4,1.0,0.4,0.2,1.1,2.4,6.1,,bennewi01
213,Jon Sundvold,28,MIA,SG,63,2,13.8,2.3,5.8,.408,0.7,1.6,.440,1.7,4.2,.395,.468,0.7,0.8,.846,0.2,0.9,1.1,1.6,0.4,0.0,0.8,1.1,6.1,,sundvjo01
214,Adrian Branch,26,MIN,SF,11,0,8.3,2.3,5.5,.410,0.1,0.1,1.000,2.2,5.5,.400,.418,1.3,2.0,.636,0.7,1.1,1.8,0.4,0.5,0.0,0.7,1.3,5.9,,brancad01
215,Kenny Gattison,25,CHH,PF,63,2,14.9,2.3,4.3,.550,0.0,0.0,1.000,2.3,4.3,.549,.552,1.2,1.7,.682,1.2,1.9,3.1,0.6,0.6,0.5,1.1,2.4,5.9,,gattike01
216,Donald Royal,23,MIN,SF,66,0,11.3,1.8,3.9,.459,0.0,0.0,.000,1.8,3.8,.461,.459,2.3,3.0,.777,1.0,1.0,2.1,0.7,0.5,0.1,1.2,1.6,5.9,,royaldo01
217,Rory Sparrow,31,MIA,PG,82,25,21.4,2.6,6.2,.412,0.1,0.5,.200,2.5,5.7,.430,.420,0.7,0.9,.766,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.7,5.9,,sparrro01
218,Robert Reid,34,2TM,SF,72,28,16.7,2.4,6.2,.391,0.1,0.4,.313,2.3,5.8,.398,.403,0.8,1.2,.628,0.5,1.6,2.1,1.3,0.5,0.2,0.6,2.1,5.8,,reidro01
218,Robert Reid,34,POR,SF,12,1,7.1,1.1,2.8,.394,0.1,0.3,.333,1.0,2.5,.400,.409,0.3,0.7,.500,0.1,0.6,0.7,0.7,0.2,0.2,0.1,1.4,2.6,,reidro01
218,Robert Reid,34,CHH,SF,60,27,18.6,2.7,6.9,.391,0.2,0.5,.310,2.6,6.4,.397,.402,0.8,1.3,.641,0.6,1.8,2.4,1.4,0.6,0.2,0.7,2.3,6.4,,reidro01
219,John Lucas,36,HOU,PG,49,18,19.1,2.2,5.9,.375,0.5,1.8,.299,1.7,4.2,.407,.419,0.9,1.1,.764,0.4,1.4,1.8,4.9,0.9,0.0,1.7,1.2,5.8,,lucasjo01
220,Ben Coleman,28,MIL,PF,22,0,13.9,2.1,4.4,.474,0.0,0.0,.000,2.1,4.4,.479,.474,1.5,1.9,.829,1.4,2.5,4.0,0.5,0.3,0.3,1.2,2.5,5.7,,colembe01
221,Morlon Wiley,23,ORL,PG,40,2,16.0,2.3,5.2,.442,0.4,1.2,.370,1.9,4.1,.463,.483,0.7,1.0,.737,0.3,1.0,1.3,2.9,1.1,0.1,1.6,1.6,5.7,,wileymo01
222,Micheal Williams,23,2TM,PG,28,1,11.8,2.1,4.3,.504,0.0,0.1,.000,2.1,4.1,.517,.504,1.3,1.6,.783,0.4,0.7,1.1,2.9,0.8,0.0,1.2,1.4,5.6,,willimi02
222,Micheal Williams,23,PHO,PG,6,0,4.3,0.3,1.7,.200,0.0,0.0,,0.3,1.7,.200,.200,0.2,0.3,.500,0.2,0.0,0.2,0.7,0.0,0.0,0.8,0.0,0.8,,willimi02
222,Micheal Williams,23,CHH,PG,22,1,13.8,2.6,5.0,.532,0.0,0.1,.000,2.6,4.8,.547,.532,1.6,2.0,.795,0.5,0.9,1.4,3.5,1.0,0.0,1.3,1.8,6.9,,willimi02
223,B.J. Armstrong,22,CHI,PG,81,0,15.9,2.3,4.8,.485,0.0,0.1,.500,2.3,4.8,.484,.489,0.9,1.0,.885,0.2,1.0,1.3,2.5,0.6,0.1,1.0,1.3,5.6,,armstbj01
224,Chris Dudley,24,2TM,PF,64,30,21.2,2.3,5.5,.411,0.0,0.0,,2.3,5.5,.411,.411,0.9,2.8,.319,2.7,3.9,6.6,0.6,0.6,1.1,1.3,2.6,5.5,,dudlech02
224,Chris Dudley,24,CLE,PF,37,22,18.5,2.1,5.5,.389,0.0,0.0,,2.1,5.5,.389,.389,0.7,2.1,.338,2.4,3.1,5.5,0.5,0.5,1.1,1.3,2.2,5.0,,dudlech02
224,Chris Dudley,24,NJN,PF,27,8,24.9,2.5,5.6,.441,0.0,0.0,,2.5,5.6,.441,.441,1.2,3.9,.305,3.2,5.0,8.1,0.7,0.8,1.1,1.3,3.0,6.1,,dudlech02
225,Jack Haley,26,2TM,PF,67,26,16.2,2.1,5.2,.398,0.0,0.0,.000,2.1,5.2,.399,.398,1.3,1.9,.680,1.7,2.8,4.5,0.4,0.3,0.2,1.1,2.5,5.4,,haleyja01
225,Jack Haley,26,CHI,PF,11,0,5.3,0.8,1.8,.450,0.0,0.0,,0.8,1.8,.450,.450,0.6,0.6,1.000,0.6,1.0,1.6,0.4,0.0,0.1,0.6,0.6,2.3,,haleyja01
225,Jack Haley,26,NJN,PF,56,26,18.3,2.3,5.8,.394,0.0,0.0,.000,2.3,5.8,.396,.394,1.4,2.1,.661,1.9,3.1,5.0,0.4,0.3,0.2,1.2,2.9,6.0,,haleyja01
226,Tim Kempton,26,DEN,PF,71,14,14.9,2.2,4.4,.490,0.0,0.0,.000,2.2,4.4,.492,.490,1.1,1.6,.675,0.7,2.4,3.1,1.7,0.4,0.1,1.1,2.0,5.4,,kemptti01
227,Joe Kleine,28,BOS,C,81,4,16.9,2.2,4.5,.480,0.0,0.0,.000,2.2,4.5,.485,.480,1.0,1.2,.830,1.4,2.9,4.4,0.6,0.2,0.3,0.8,2.1,5.4,,kleinjo01
228,Derrick Chievous,22,2TM,SF,55,0,10.7,1.9,4.0,.477,0.1,0.2,.333,1.9,3.8,.483,.484,1.5,2.0,.721,0.6,1.0,1.6,0.6,0.5,0.1,0.8,1.3,5.3,,chievde01
228,Derrick Chievous,22,HOU,SF,41,0,12.0,2.2,4.3,.506,0.1,0.2,.375,2.1,4.1,.512,.514,1.5,2.1,.701,0.7,1.1,1.8,0.7,0.6,0.1,1.0,1.4,6.0,,chievde01
228,Derrick Chievous,22,CLE,SF,14,0,7.1,1.1,3.0,.357,0.0,0.1,.000,1.1,2.9,.366,.357,1.4,1.7,.792,0.5,0.6,1.1,0.3,0.2,0.1,0.4,0.8,3.5,,chievde01
229,Tom Hammonds,22,WSB,PF,61,8,13.2,2.1,4.8,.437,0.0,0.0,.000,2.1,4.8,.439,.437,1.0,1.6,.643,1.0,1.8,2.8,0.8,0.2,0.2,0.8,1.6,5.3,,hammoto01
230,Jay Vincent,30,2TM,SF,41,6,11.2,2.1,4.5,.470,0.0,0.0,.500,2.1,4.4,.470,.473,1.0,1.2,.837,0.5,1.0,1.5,0.4,0.4,0.1,0.8,1.3,5.2,,vinceja01
230,Jay Vincent,30,PHI,SF,17,5,15.2,2.6,6.2,.429,0.1,0.1,1.000,2.6,6.1,.423,.433,1.9,2.2,.892,0.8,1.4,2.1,0.5,0.6,0.1,0.8,1.4,7.3,,vinceja01
230,Jay Vincent,30,LAL,SF,24,1,8.3,1.7,3.3,.526,0.0,0.0,.000,1.7,3.2,.532,.526,0.3,0.5,.667,0.3,0.8,1.1,0.4,0.3,0.1,0.8,1.2,3.8,,vinceja01
231,Larry Drew,31,LAL,PG,80,3,16.7,2.1,4.8,.444,0.4,1.0,.395,1.7,3.8,.457,.486,0.6,0.8,.767,0.2,1.1,1.2,2.7,0.6,0.1,1.2,1.2,5.2,,drewla01
232,Byron Irvin,23,POR,SG,50,2,9.8,1.9,4.1,.473,0.1,0.3,.357,1.8,3.8,.481,.485,1.2,1.8,.670,0.6,0.9,1.5,0.9,0.6,0.0,0.8,0.8,5.2,,irvinby01
233,Kevin Gamble,24,BOS,SF,71,10,13.9,1.9,4.2,.455,0.0,0.3,.167,1.9,4.0,.473,.460,1.2,1.5,.794,0.6,1.0,1.6,1.7,0.4,0.1,0.6,1.1,5.1,,gamblke01
234,Brian Rowsom,24,CHH,PF,44,2,12.7,1.8,4.1,.436,0.0,0.0,.500,1.8,4.0,.435,.439,1.5,1.9,.819,1.0,2.0,3.0,0.5,0.4,0.3,0.6,1.3,5.1,,rowsobr01
235,Jeff Turner,27,ORL,PF,60,15,18.4,2.2,5.1,.429,0.0,0.2,.200,2.2,5.0,.436,.432,0.7,0.9,.778,0.9,2.9,3.8,0.9,0.4,0.2,1.0,2.7,5.1,,turneje01
236,Jerome Lane,23,DEN,PF,67,46,14.3,2.2,4.6,.469,0.0,0.1,.000,2.2,4.5,.477,.469,0.7,1.8,.367,2.1,3.2,5.4,1.6,0.8,0.3,1.3,2.8,5.0,,laneje01
237,Michael Smith,24,BOS,PF,65,7,9.5,2.1,4.4,.476,0.0,0.4,.071,2.1,4.0,.519,.479,0.8,1.0,.828,0.6,0.9,1.5,1.2,0.1,0.0,0.8,0.8,5.0,,smithmi01
238,Alexander Volkov,25,ATL,C,72,4,13.0,1.9,3.9,.482,0.2,0.5,.382,1.7,3.5,.496,.505,1.0,1.7,.583,0.7,0.9,1.7,1.2,0.5,0.3,0.7,2.3,5.0,,volkoal01
239,Steve Colter,27,WSB,PG,73,1,13.4,1.9,4.1,.478,0.0,0.1,.000,1.9,4.0,.486,.478,1.1,1.3,.811,0.8,1.7,2.4,2.0,0.6,0.1,0.5,1.3,4.9,,coltest01
240,Michael Young,29,LAC,SF,45,2,10.2,2.0,4.3,.474,0.2,0.6,.308,1.9,3.7,.500,.495,0.6,0.8,.711,0.8,1.1,1.9,0.5,0.6,0.1,0.3,1.0,4.9,,youngmi01
241,Mark Eaton,33,UTA,C,82,82,27.8,1.9,3.7,.527,0.0,0.0,,1.9,3.7,.527,.527,1.0,1.4,.669,2.1,5.2,7.3,0.5,0.4,2.5,0.9,2.9,4.8,DPOY-5,eatonma01
242,Joe Wolf,25,LAC,C,77,19,17.2,2.0,5.1,.395,0.1,0.3,.200,1.9,4.8,.409,.402,0.7,0.9,.775,0.8,2.2,3.0,0.8,0.4,0.3,1.0,1.7,4.8,,wolfjo01
243,Pete Myers,26,2TM,SG,52,2,14.4,1.7,4.3,.396,0.0,0.1,.000,1.7,4.2,.408,.396,1.3,1.9,.660,0.6,1.2,1.8,2.6,0.7,0.2,1.5,2.1,4.7,,myerspe01
243,Pete Myers,26,NYK,SG,24,0,8.7,0.6,1.9,.333,0.0,0.0,.000,0.6,1.8,.341,.333,0.7,1.3,.516,0.4,0.8,1.2,1.5,0.6,0.1,0.8,1.6,1.9,,myerspe01
243,Pete Myers,26,NJN,SG,28,2,19.4,2.6,6.4,.411,0.0,0.2,.000,2.6,6.2,.425,.411,1.8,2.5,.725,0.8,1.6,2.4,3.6,0.7,0.3,2.1,2.5,7.1,,myerspe01
244,Steve Johnson,32,2TM,C,25,0,10.4,1.9,3.7,.522,0.0,0.0,,1.9,3.7,.522,.522,0.8,1.4,.600,0.8,1.4,2.1,0.7,0.1,0.2,1.2,2.2,4.7,,johnsst03
244,Steve Johnson,32,MIN,C,4,0,4.3,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,1.5,1.0,0.0,,johnsst03
244,Steve Johnson,32,SEA,C,21,0,11.5,2.3,4.3,.533,0.0,0.0,,2.3,4.3,.533,.533,1.0,1.7,.600,0.9,1.5,2.4,0.8,0.1,0.2,1.2,2.5,5.6,,johnsst03
245,Pat Cummings,33,MIA,C,37,1,10.6,2.1,4.3,.484,0.0,0.0,,2.1,4.3,.484,.484,0.6,1.0,.568,0.8,1.8,2.5,0.4,0.3,0.1,0.9,1.6,4.7,,cummipa01
246,Terry Davis,22,MIA,PF,63,9,14.0,1.9,4.2,.466,0.0,0.0,.000,1.9,4.1,.467,.466,0.9,1.4,.621,1.5,2.2,3.6,0.4,0.4,0.4,1.1,2.7,4.7,,daviste01
247,Ed Pinckney,26,BOS,PF,77,50,14.1,1.8,3.2,.542,0.0,0.0,.000,1.8,3.2,.544,.542,1.2,1.5,.773,1.2,1.7,2.9,0.9,0.4,0.5,0.7,1.6,4.7,,pincked01
248,Melvin Turpin,29,WSB,C,59,12,13.9,1.9,3.5,.526,0.0,0.0,.000,1.9,3.5,.531,.526,0.9,1.2,.789,1.5,2.3,3.7,0.5,0.3,0.8,0.8,2.3,4.7,,turpime01
249,Eddie Lee Wilkins,27,NYK,C,79,0,12.3,1.8,3.9,.455,0.0,0.0,.000,1.8,3.9,.458,.455,1.1,1.9,.605,1.4,1.9,3.4,0.2,0.2,0.2,0.9,1.9,4.7,,wilkied01
250,Danny Young,27,POR,PG,82,8,17.0,1.7,4.0,.421,0.2,0.7,.271,1.5,3.3,.454,.445,1.1,1.4,.813,0.4,1.1,1.5,2.8,1.0,0.0,1.0,1.0,4.7,,youngda01
251,Scott Haffner,23,MIA,PG,43,6,13.0,2.0,5.0,.406,0.1,0.5,.143,2.0,4.6,.434,.412,0.4,0.6,.680,0.2,1.0,1.2,1.9,0.3,0.0,0.8,1.2,4.6,,haffnsc01
252,Olden Polynice,25,SEA,C,79,7,13.7,2.0,3.7,.540,0.0,0.0,.500,2.0,3.6,.540,.542,0.6,1.3,.475,1.6,2.2,3.8,0.2,0.3,0.3,0.4,2.4,4.6,,polynol01
253,Brad Sellers,27,2TM,PF,59,0,11.9,1.7,4.3,.406,0.0,0.1,.000,1.7,4.2,.414,.406,1.0,1.2,.795,0.7,0.8,1.5,0.6,0.3,0.4,0.8,1.3,4.5,,sellebr01
253,Brad Sellers,27,SEA,PF,45,0,13.0,1.9,4.4,.424,0.0,0.1,.000,1.9,4.3,.431,.424,1.1,1.4,.803,0.7,0.9,1.6,0.7,0.2,0.4,0.8,1.4,4.8,,sellebr01
253,Brad Sellers,27,MIN,PF,14,0,8.1,1.4,4.0,.339,0.0,0.1,.000,1.4,3.9,.352,.339,0.6,0.9,.750,0.6,0.8,1.4,0.1,0.4,0.2,0.9,0.8,3.4,,sellebr01
254,Mark Acres,27,ORL,C,80,50,21.1,1.7,3.6,.484,0.0,0.1,.750,1.7,3.5,.480,.489,1.0,1.5,.692,1.9,3.5,5.4,0.8,0.5,0.3,0.9,3.1,4.5,,acresma01
255,Ed Horton,22,WSB,PF,45,10,8.3,1.8,3.6,.494,0.0,0.1,.000,1.8,3.5,.506,.494,0.9,1.5,.609,1.3,1.1,2.4,0.4,0.2,0.1,0.9,1.4,4.5,,hortoed01
256,Bill Wennington,26,DAL,C,60,2,13.6,1.8,3.9,.449,0.0,0.1,.000,1.8,3.8,.457,.449,1.0,1.3,.800,1.1,2.2,3.3,0.7,0.3,0.4,0.8,2.4,4.5,,wennibi01
257,Scott Brooks,24,PHI,PG,72,1,13.5,1.7,3.8,.431,0.4,1.1,.392,1.2,2.7,.447,.487,0.7,0.8,.877,0.2,0.7,0.9,2.9,0.7,0.0,0.5,1.5,4.4,,brooksc01
258,Richard Anderson,29,CHH,PF,54,2,11.2,1.6,3.9,.417,0.7,1.9,.370,0.9,2.1,.459,.505,0.3,0.4,.783,0.6,1.7,2.4,1.0,0.4,0.2,0.5,1.2,4.3,,anderri01
259,John Bagley,29,BOS,PG,54,17,20.3,1.9,4.0,.459,0.0,0.3,.056,1.8,3.7,.495,.461,0.5,0.7,.744,0.5,1.2,1.6,5.5,0.7,0.1,1.7,1.4,4.3,,baglejo01
260,Anthony Bowie,26,HOU,SG,66,0,13.9,1.8,4.4,.406,0.1,0.3,.286,1.7,4.1,.415,.416,0.6,0.8,.741,0.5,1.2,1.8,1.5,0.6,0.1,0.9,1.2,4.3,,bowiean01
261,Eric Leckner,23,UTA,C,77,0,9.9,1.6,2.9,.563,0.0,0.0,,1.6,2.9,.563,.563,1.1,1.4,.743,0.6,1.9,2.5,0.2,0.2,0.3,0.8,2.0,4.3,,leckner01
262,Henry Turner,23,SAC,PF,36,1,8.8,1.6,3.4,.475,0.0,0.1,.000,1.6,3.3,.487,.475,1.1,1.8,.615,0.6,0.8,1.4,0.6,0.5,0.2,0.7,1.1,4.3,,turnehe02
263,Randy White,22,DAL,PF,55,2,12.9,1.7,4.6,.369,0.0,0.3,.071,1.7,4.3,.387,.371,0.9,1.6,.562,1.4,1.7,3.1,0.4,0.4,0.1,0.9,2.3,4.3,,whitera01
264,Tim Perry,24,PHO,C,60,18,10.2,1.7,3.3,.513,0.0,0.0,1.000,1.7,3.2,.510,.515,0.9,1.5,.589,1.3,1.2,2.5,0.3,0.4,0.4,0.8,1.3,4.2,,perryti01
265,David Rivers,25,LAC,PG,52,11,13.9,1.5,3.8,.406,0.0,0.1,.000,1.5,3.7,.417,.406,1.1,1.5,.756,0.6,1.1,1.6,3.0,0.6,0.0,1.7,1.0,4.2,,riverda01
266,Ralph Sampson,29,SAC,C,26,7,16.0,1.8,5.0,.372,0.0,0.2,.250,1.8,4.8,.376,.376,0.5,0.9,.522,0.4,2.8,3.2,1.1,0.5,0.8,1.3,2.5,4.2,,sampsra01
267,Sedric Toney,27,2TM,PG,64,9,15.1,1.4,3.9,.348,0.4,1.0,.365,1.0,2.9,.342,.394,1.0,1.3,.807,0.2,0.7,0.9,2.7,0.5,0.0,1.1,1.7,4.1,,toneyse01
267,Sedric Toney,27,ATL,PG,32,0,8.9,0.9,2.3,.417,0.2,0.4,.538,0.7,1.8,.390,.465,0.7,0.8,.840,0.1,0.3,0.4,1.6,0.3,0.0,0.7,1.1,2.8,,toneyse01
267,Sedric Toney,27,SAC,PG,32,9,21.3,1.8,5.6,.320,0.5,1.6,.320,1.3,4.0,.320,.365,1.4,1.8,.793,0.3,1.1,1.4,3.8,0.7,0.0,1.6,2.2,5.5,,toneyse01
268,Steve Alford,25,DAL,PG,41,0,7.4,1.5,3.4,.457,0.2,0.5,.318,1.4,2.8,.483,.482,0.9,0.9,.946,0.0,0.6,0.6,1.0,0.4,0.1,0.4,0.5,4.1,,alforst01
269,Kenny Battle,25,PHO,SG,59,8,12.4,1.6,2.9,.547,0.0,0.1,.250,1.6,2.8,.554,.550,0.9,1.4,.671,0.7,1.4,2.1,0.6,0.6,0.2,0.5,1.6,4.1,,battlke01
270,Calvin Natt,33,IND,SF,14,0,11.7,1.4,2.2,.645,0.0,0.0,,1.4,2.2,.645,.645,1.2,1.6,.773,0.7,1.8,2.5,0.6,0.1,0.0,0.4,1.0,4.1,,nattca01
271,Kelvin Upshaw,27,3TM,SG,40,0,9.7,1.6,3.7,.438,0.1,0.4,.267,1.5,3.3,.458,.452,0.7,0.9,.757,0.2,0.8,1.0,1.4,0.7,0.0,0.7,1.3,4.0,,upshake01
271,Kelvin Upshaw,27,BOS,SG,14,0,9.4,0.9,2.8,.308,0.1,0.4,.400,0.7,2.4,.294,.333,0.3,0.4,.667,0.2,0.7,0.9,2.0,0.1,0.1,0.9,1.4,2.1,,upshake01
271,Kelvin Upshaw,27,DAL,SG,3,0,1.3,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,upshake01
271,Kelvin Upshaw,27,GSW,SG,23,0,11.0,2.2,4.5,.490,0.1,0.4,.222,2.1,4.1,.516,.500,1.0,1.3,.774,0.3,1.0,1.2,1.1,1.1,0.0,0.7,1.5,5.6,,upshake01
272,Ken Bannister,29,LAC,PF,52,1,11.3,1.5,3.1,.478,0.0,0.0,.000,1.5,3.1,.481,.478,1.0,2.1,.473,0.8,1.4,2.2,0.3,0.3,0.1,0.8,1.8,4.0,,bannike01
273,Dave Hoppen,25,CHH,C,10,2,13.5,1.6,4.1,.390,0.0,0.0,,1.6,4.1,.390,.390,0.8,1.0,.800,1.9,1.7,3.6,0.6,0.2,0.1,0.8,2.6,4.0,,hoppeda01
274,Marques Johnson,33,GSW,SF,10,0,9.9,1.2,3.2,.375,0.2,0.3,.667,1.0,2.9,.345,.406,1.4,1.7,.824,0.8,0.9,1.7,0.9,0.0,0.1,1.0,1.2,4.0,,johnsma01
275,Alton Lister,31,GSW,C,3,0,13.3,1.3,2.7,.500,0.0,0.3,.000,1.3,2.3,.571,.500,1.3,2.3,.571,1.7,1.0,2.7,0.7,0.3,0.0,0.0,2.7,4.0,,listeal01
276,Wes Matthews,30,ATL,PG,1,0,13.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,2.0,2.0,1.000,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,,matthwe01
277,Paul Mokeski,33,CLE,C,38,1,11.8,1.7,3.9,.420,0.0,0.0,.000,1.7,3.9,.423,.420,0.7,0.9,.694,0.7,1.9,2.6,0.4,0.2,0.3,0.7,2.0,4.0,,mokespa01
278,Jim Petersen,27,GSW,C,43,19,13.8,1.4,3.3,.426,0.0,0.0,.000,1.4,3.3,.429,.426,1.2,1.7,.712,1.1,2.6,3.7,0.5,0.4,0.5,0.8,2.4,4.0,,peterji01
279,John Morton,22,CLE,SG,37,3,10.9,1.3,4.4,.298,0.2,0.8,.233,1.1,3.5,.313,.320,1.2,1.7,.694,0.2,0.7,0.9,1.8,0.5,0.1,1.4,0.8,3.9,,mortojo01
280,Wayne Cooper,33,POR,C,79,0,14.9,1.7,3.8,.454,0.0,0.0,.000,1.7,3.8,.458,.454,0.3,0.5,.641,1.5,2.8,4.3,0.6,0.2,1.2,0.5,2.7,3.8,,coopewa01
281,Will Perdue,24,CHI,C,77,11,11.5,1.4,3.5,.414,0.0,0.1,.000,1.4,3.4,.422,.414,0.9,1.4,.692,1.1,1.6,2.8,0.6,0.2,0.3,0.8,1.9,3.8,,perduwi01
282,Randy Allen,25,SAC,SG,63,6,11.8,1.7,3.8,.444,0.0,0.1,.000,1.7,3.7,.457,.444,0.4,0.7,.535,0.8,1.4,2.2,0.4,0.3,0.3,0.4,1.6,3.7,,allenra01
283,Dave Corzine,33,ORL,C,6,3,13.2,1.8,4.8,.379,0.0,0.0,,1.8,4.8,.379,.379,0.0,0.3,.000,1.2,1.8,3.0,0.3,0.3,0.0,1.3,1.2,3.7,,corzida01
284,Jon Koncak,26,ATL,C,54,28,18.1,1.4,2.4,.614,0.0,0.0,.000,1.4,2.3,.619,.614,0.8,1.5,.532,1.1,3.1,4.2,0.4,0.7,0.6,0.9,3.4,3.7,,koncajo01
285,Tony Brown,29,MIL,SF,61,10,10.4,1.4,3.4,.427,0.1,0.3,.250,1.4,3.0,.446,.439,0.6,0.9,.679,0.6,0.5,1.2,0.7,0.5,0.1,0.8,1.3,3.6,,brownto01
286,Jim Rowinski,29,MIA,PF,14,0,8.0,1.0,2.3,.438,0.0,0.0,,1.0,2.3,.438,.438,1.6,1.9,.846,1.2,0.9,2.1,0.4,0.1,0.1,0.7,1.4,3.6,,rowinji01
287,Byron Dinkins,22,HOU,PG,33,0,11.0,1.3,3.3,.404,0.0,0.3,.111,1.3,3.0,.430,.408,0.8,0.9,.867,0.4,0.8,1.2,2.3,0.6,0.1,1.1,0.9,3.5,,dinkiby01
288,Rickey Green,35,IND,PG,69,0,13.4,1.4,3.3,.433,0.0,0.2,.091,1.4,3.2,.450,.435,0.6,0.7,.843,0.1,0.7,0.8,2.6,0.7,0.0,0.9,0.9,3.5,,greenri01
289,Eddie Hughes,29,DEN,PG,60,7,14.9,1.4,3.4,.411,0.3,0.8,.408,1.1,2.6,.412,.460,0.4,0.6,.676,0.3,0.9,1.2,1.9,0.8,0.0,0.7,1.5,3.5,,hugheed01
290,Andrew Lang,23,PHO,C,74,0,13.7,1.3,2.4,.557,0.0,0.0,,1.3,2.4,.557,.557,0.9,1.3,.653,1.1,2.5,3.7,0.3,0.3,1.8,0.6,2.3,3.5,,langan01
291,Delaney Rudd,27,UTA,PG,77,2,11.0,1.4,3.4,.429,0.2,0.7,.286,1.2,2.6,.468,.459,0.5,0.7,.660,0.2,0.6,0.7,2.3,0.3,0.0,1.1,1.1,3.5,,ruddde01
292,Jerry Sichting,33,2TM,PG,35,8,14.2,1.4,3.6,.400,0.1,0.3,.250,1.3,3.2,.416,.412,0.5,0.6,.818,0.1,0.5,0.5,2.7,0.5,0.1,0.6,1.1,3.5,,sichtje01
292,Jerry Sichting,33,CHH,PG,34,8,13.8,1.5,3.5,.420,0.1,0.4,.250,1.4,3.1,.439,.433,0.4,0.5,.833,0.1,0.5,0.6,2.7,0.5,0.1,0.6,1.1,3.5,,sichtje01
292,Jerry Sichting,33,MIL,PG,1,0,27.0,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,.000,3.0,4.0,.750,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,,sichtje01
293,Mike Dunleavy,35,MIL,PG,5,0,8.6,0.8,2.8,.286,0.4,1.8,.222,0.4,1.0,.400,.357,1.4,1.6,.875,0.0,0.4,0.4,2.0,0.2,0.0,1.6,1.4,3.4,,dunlemi01
294,Jim Les,26,2TM,PG,7,0,13.1,0.7,2.0,.357,0.0,0.1,.000,0.7,1.9,.385,.357,1.9,2.4,.765,0.4,0.6,1.0,3.0,0.4,0.0,1.4,1.3,3.3,,lesji01
294,Jim Les,26,UTA,PG,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,4.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,,lesji01
294,Jim Les,26,LAC,PG,6,0,14.3,0.8,2.3,.357,0.0,0.2,.000,0.8,2.2,.385,.357,1.8,2.2,.846,0.5,0.7,1.2,3.3,0.5,0.0,1.2,1.0,3.5,,lesji01
295,Lewis Lloyd,30,2TM,SG,21,0,5.9,1.4,2.5,.566,0.0,0.0,,1.4,2.5,.566,.566,0.4,0.8,.563,0.4,0.5,0.9,0.5,0.1,0.0,1.0,0.6,3.3,,lloydle01
295,Lewis Lloyd,30,PHI,SG,2,0,5.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,,lloydle01
295,Lewis Lloyd,30,HOU,SG,19,0,5.9,1.5,2.7,.569,0.0,0.0,,1.5,2.7,.569,.569,0.5,0.8,.563,0.4,0.5,0.9,0.6,0.2,0.0,0.8,0.5,3.5,,lloydle01
